x,t,T
0.983,2731.0,5.739922783885497
0.085,1123.0,8.523312783380842
0.387,3201.0,13.01839635700037
0.8140000000000001,1845.0,4.586037009058487
0.523,1188.0,3.8684313958248997
0.007,1838.0,13.706113617405705
0.255,3027.0,14.34051673887908
0.756,1514.0,3.88444592994505
0.545,1680.0,5.615287528895193
0.45,2076.0,7.993229425512015
0.649,2172.0,6.577689066384403
0.668,1366.0,3.779463125383067
0.933,3027.0,6.773509752017774
0.842,2613.0,6.472305202324831
0.541,99.0,0.20371194871556741
0.088,2684.0,15.875845134419489
0.712,1457.0,3.887261760550582
0.873,1115.0,2.476344470132259
0.234,315.0,1.615869888973758
0.244,3377.0,15.856788082169283
0.59,1676.0,5.283877922584257
0.995,245.0,0.5039529135666087
0.52,2824.0,10.004423688968979
0.249,1723.0,8.925792555574482
0.297,2188.0,10.306475279233123
0.114,736.0,5.772472616929214
0.24,1345.0,7.251986197112026
0.455,2163.0,8.28066857288449
0.762,3080.0,8.381911922028792
0.846,2547.0,6.2733746606867085
0.425,1263.0,4.870132300831291
0.07,266.0,3.083720171601416
0.114,1203.0,8.44691949096599
0.074,6.0,0.02020713978118907
0.4,2143.0,8.810236127523254
0.391,2042.0,8.503522806175962
0.6990000000000001,3066.0,8.93485909003575
0.214,827.0,4.8838335332903515
0.56,23.0,0.04731393399891467
0.23800000000000002,3140.0,15.054526351028754
0.048,175.0,2.5611854717907856
0.6950000000000001,3590.0,10.496277370439941
0.761,1671.0,4.3307447003401025
0.521,664.0,1.8663056054797098
0.711,1551.0,4.188311151048511
0.769,3118.0,8.422131956299728
0.27,1558.0,7.87265702270055
0.164,451.0,3.2041294039671713
0.109,2602.0,15.132994496645702
0.846,2806.0,6.938034552887535
0.854,3119.0,7.661539070782054
0.833,1286.0,2.996696275354913
0.17,1306.0,8.071327343040258
0.963,1517.0,3.2237354719413123
0.808,3403.0,8.81121101288025
0.716,1743.0,4.7681733376553765
0.28400000000000003,2343.0,11.14232134172106
0.621,479.0,1.0857548954789056
0.153,2885.0,15.503701530427064
0.9440000000000001,2911.0,6.4243644996902045
0.847,3271.0,8.104191809855953
0.846,1354.0,3.143481868193046
0.244,1233.0,6.6429238574194525
0.318,2556.0,11.528777193192475
0.514,168.0,0.35065710769121966
0.972,817.0,1.6950781360785099
0.736,3426.0,9.596015111201691
0.525,258.0,0.5614382846591299
0.305,1772.0,8.393585724566055
0.116,380.0,3.326412290656772
0.41200000000000003,494.0,1.5784050219078185
0.893,828.0,1.76589734914001
0.75,3505.0,9.668666502134922
0.311,1218.0,5.762281258828338
0.716,1957.0,5.436056497155955
0.671,567.0,1.2797019248954031
0.303,3511.0,15.394927913609918
0.885,2716.0,6.417147570934553
0.377,2153.0,9.122975584649765
0.686,2042.0,5.89346227259769
0.7020000000000001,2249.0,6.435848497045085
0.865,560.0,1.170143976725556
0.354,566.0,2.1934547202346724
0.937,2279.0,5.044462645738095
0.442,7.0,0.014390950682266805
0.381,722.0,2.765905645727296
0.537,526.0,1.3434391244857222
0.9420000000000001,2448.0,5.3982659178151104
0.887,295.0,0.6070647854065957
0.8140000000000001,3286.0,8.450168568552455
0.555,680.0,1.8246971178613187
0.848,2343.0,5.732330914737973
0.625,2423.0,7.601284596505262
0.665,2162.0,6.426490880680332
0.679,1898.0,5.474119322707035
0.248,1294.0,6.894044141440815
0.34900000000000003,2341.0,10.2402479573586
0.768,1022.0,2.4135632465332093
0.8290000000000001,910.0,2.0217367022475248
0.47700000000000004,2057.0,7.6453438760831505
0.629,1368.0,3.9656926873537897
0.146,2716.0,14.935340964363586
0.177,2026.0,11.414160678107686
0.037,968.0,8.55044813046577
0.309,266.0,0.934467538941417
0.193,71.0,0.250936370576575
0.53,3466.0,12.046553998522093
0.9450000000000001,2203.0,4.827420845344683
0.872,174.0,0.35791061726620965
0.41100000000000003,869.0,3.2387368502858314
0.748,1644.0,4.308366382242528
0.058,2588.0,16.05283920504399
0.535,3426.0,11.854275098761509
0.455,39.0,0.08022216204341545
0.779,3108.0,8.302932604397865
0.8270000000000001,1234.0,2.8721995423849034
0.7000000000000001,496.0,1.0756540159374444
0.863,2350.0,5.656437037243055
0.14400000000000002,2003.0,11.867017323887216
0.054,2558.0,16.003693640225162
0.017,1398.0,11.309771236844785
0.226,1553.0,8.456108560477773
0.543,1620.0,5.403381136433724
0.47300000000000003,3413.0,12.598507420580784
0.652,348.0,0.7376540024930007
0.742,2570.0,7.103078174669674
0.457,222.0,0.4999766807106422
0.907,794.0,1.6795154646768036
0.068,538.0,5.243987974457513
0.277,2685.0,12.646138368192515
0.339,3467.0,14.678443655762507
0.774,2044.0,5.357082692115004
0.715,94.0,0.1933592060379785
0.026000000000000002,667.0,6.909976983164297
0.81,3228.0,8.336763231511807
0.021,1326.0,10.850811372758802
0.672,2441.0,7.266840009242758
0.364,2418.0,10.354899040408656
0.5660000000000001,916.0,2.6290910362492372
0.241,2163.0,11.010978861841306
0.843,286.0,0.588733498799962
0.787,1842.0,4.707093017818014
0.42,1513.0,5.987444934564073
0.7010000000000001,2527.0,7.2998009686882455
0.466,3310.0,12.338427360018171
0.527,2324.0,8.155085019793539
0.9590000000000001,2737.0,5.926146355479222
0.313,60.0,0.1259437597215986
0.602,2039.0,6.484770661238208
0.631,533.0,1.2257396582933093
0.664,1474.0,4.157541035448989
0.8260000000000001,1584.0,3.820771133900554
0.221,449.0,2.5700601851432543
0.272,1139.0,5.822732974567901
0.358,3317.0,13.853700093445926
0.454,2743.0,10.47854010342852
0.846,1027.0,2.2968880974465664
0.517,3432.0,12.097793844129203
0.018000000000000002,1451.0,11.562912102015927
0.032,353.0,4.5002056322914985
0.916,2044.0,4.609421400096623
0.612,3356.0,10.723894828403331
0.185,1255.0,7.580717064132577
0.68,3396.0,10.09833502675393
0.07100000000000001,1162.0,8.993927193332913
0.337,1712.0,7.732352007713525
0.14,635.0,4.738603598780304
0.517,2224.0,7.886226174004555
0.49,1152.0,3.927269836160996
0.8300000000000001,910.0,2.0205844474491084
0.263,587.0,2.993003175490529
0.808,36.0,0.07404706281224949
0.112,1138.0,8.1304248356132
0.352,557.0,2.1617562864803905
0.839,2577.0,6.400498510516146
0.5640000000000001,3451.0,11.581946813423336
0.20700000000000002,3412.0,16.616555249085643
0.176,2589.0,13.879935321943973
0.384,1163.0,4.778934290027235
0.368,1192.0,5.057554944711309
0.137,3088.0,16.608951828075043
0.502,1759.0,6.2596654538543985
0.338,3432.0,14.567468254193566
0.534,2057.0,7.112384146812042
0.11,2306.0,13.83537845334676
0.062,662.0,6.191512073546179
0.635,692.0,1.687302952740754
0.446,1099.0,4.002541027867512
0.037,1951.0,13.625486252908674
0.5760000000000001,249.0,0.525194691162208
0.768,2870.0,7.745680392597723
0.7010000000000001,117.0,0.2406641452458615
0.9380000000000001,2578.0,5.718616594332009
0.898,1787.0,4.071145534787151
0.9440000000000001,2790.0,6.153715291711407
0.89,2210.0,5.146747675525385
0.52,839.0,2.526385113914013
0.4,1186.0,4.742785684555985
0.919,2009.0,4.512153843802017
0.434,908.0,3.260174074667681
0.711,3415.0,9.824990775344963
0.803,1928.0,4.870353194566826
0.625,631.0,1.5189755328158028
0.622,3373.0,10.664043663337672
0.11,3149.0,17.35439685728233
0.737,3222.0,9.015225785003933
0.297,2285.0,10.714645321674709
0.907,586.0,1.2190239467952089
0.488,624.0,1.8244307844645367
0.02,3061.0,18.784507536579664
0.47700000000000004,1156.0,4.028534701990966
0.164,1085.0,7.001436940655491
0.44,3364.0,12.868831003598059
0.02,2771.0,17.594420198588576
0.919,1883.0,4.214652918703177
0.111,3002.0,16.748242293049618
0.049,3000.0,17.946498381598488
0.365,2236.0,9.608941330762796
0.8140000000000001,2275.0,5.764798373271153
0.784,1143.0,2.7203227899637366
0.34700000000000003,739.0,3.0875832594966592
0.133,1446.0,9.384457878091359
0.272,3269.0,14.993778206541336
0.615,3551.0,11.289535538001507
0.982,1765.0,3.697619132624748
0.183,552.0,3.634846464860966
0.617,2333.0,7.3693630582627305
0.747,1525.0,3.953398635094826
0.203,1436.0,8.22407797276798
0.675,2942.0,8.794125555206717
0.882,2156.0,5.057524328320966
0.8290000000000001,1184.0,2.7346671974608614
0.621,2338.0,7.352404918907959
0.89,2524.0,5.914455169315679
0.453,2102.0,8.063909762134053
0.879,32.0,0.06581914016616594
0.215,3542.0,16.964789830119432
0.08,3572.0,19.571870582617052
0.526,1184.0,3.835227340468965
0.389,2820.0,11.58492665532474
0.757,768.0,1.7326623839091413
0.802,1527.0,3.749704650801698
0.11800000000000001,3005.0,16.628979718703924
0.40900000000000003,2366.0,9.590090641818737
0.14100000000000001,3191.0,16.94218750943544
0.022,1535.0,11.908865655912194
0.5720000000000001,2127.0,7.037362830870669
0.639,1502.0,4.378439931332466
0.8210000000000001,2477.0,6.2632269474406375
0.738,1640.0,4.341681426515395
0.664,2596.0,7.823352842990297
0.10200000000000001,3316.0,18.162180286832132
0.52,1143.0,3.7094324264584126
0.806,2549.0,6.563149152823693
0.781,2201.0,5.765119280143713
0.866,3192.0,7.736156403437136
0.512,111.0,0.22870940453772662
0.906,2013.0,4.584086079011336
0.531,51.0,0.10490122532181667
0.611,645.0,1.585382187714787
0.439,1320.0,4.999130248309761
0.991,2824.0,5.876361226428444
0.49,2625.0,9.632732819358614
0.466,1337.0,4.856075880417806
0.377,32.0,0.0658252036137968
0.801,1082.0,2.5164805220009776
0.5700000000000001,2606.0,8.72621227723507
0.40700000000000003,3227.0,12.834945725925149
0.541,33.0,0.06788569955901648
0.719,2330.0,6.562179156306001
0.709,246.0,0.5075086130361309
0.047,1321.0,10.305299586114728
0.203,3041.0,15.254881606702503
0.435,894.0,3.1930608031537626
0.602,2138.0,6.828401530677356
0.786,1522.0,3.7936826534707295
0.778,1176.0,2.8275355132844706
0.72,379.0,0.7939560795881481
0.914,666.0,1.3916232837365974
0.52,3422.0,12.027284206100994
0.199,3377.0,16.623082241297034
0.067,2479.0,15.40733945572409
0.923,546.0,1.1308707465766437
0.6880000000000001,19.0,0.03908739009629909
0.374,2806.0,11.732632635409686
0.772,1921.0,5.01157973710155
0.433,842.0,2.979631522531795
0.08600000000000001,1064.0,8.177914708398157
0.623,2000.0,6.192321062210913
0.855,2881.0,7.056736374536881
0.888,2735.0,6.441129505792399
0.5730000000000001,223.0,0.46666709643744303
0.34400000000000003,2956.0,12.718744512400038
0.047,3571.0,20.226870271082618
0.964,1047.0,2.19472195603433
0.41600000000000004,1248.0,4.880256950066063
0.084,900.0,7.2721934345978
0.803,211.0,0.43409177761222084
0.96,2375.0,5.124837356563069
0.904,2151.0,4.926562903889534
0.47400000000000003,1382.0,4.979997877983543
0.232,624.0,3.5136615075934308
0.728,3373.0,9.530020235174488
0.165,2024.0,11.604752779236923
0.71,2308.0,6.560336453354374
0.23900000000000002,2541.0,12.64492944446609
0.485,2519.0,9.301693600839815
0.297,2659.0,12.24366276951809
0.656,1434.0,4.061579869343837
0.6950000000000001,2616.0,7.62095475462052
0.931,2782.0,6.2323699023274175
0.9380000000000001,1549.0,3.367844805156986
0.131,3204.0,17.17768294315362
0.8240000000000001,1932.0,4.7759476956903075
0.1,260.0,2.583070129678088
0.536,1307.0,4.252666366520313
0.912,3205.0,7.35996841484047
0.635,1763.0,5.298441107384122
0.494,1117.0,3.760266857511191
0.88,3448.0,8.226677999518934
0.084,556.0,5.093540102091624
0.001,2929.0,18.647046491396182
0.051000000000000004,2721.0,16.75505456080137
0.8300000000000001,2284.0,5.689489497992727
0.656,2007.0,5.982089862330351
0.738,748.0,1.7002892559178073
0.247,2023.0,10.30798466906883
0.315,2628.0,11.859110326472312
0.07200000000000001,3335.0,18.819569004246397
0.719,2665.0,7.568072177539258
0.729,542.0,1.174098544056633
0.5640000000000001,2739.0,9.239826936961679
0.191,3232.0,16.207129374363706
0.294,3422.0,15.212340495537388
0.519,297.0,0.6670160316367078
0.9540000000000001,1747.0,3.7623388216141067
0.41200000000000003,3364.0,13.251697803864527
0.721,152.0,0.3126843819804911
0.243,2234.0,11.287589376759406
0.6890000000000001,1017.0,2.577279050188727
0.519,1807.0,6.301929232153887
0.534,314.0,0.7033335239065196
0.788,1476.0,3.654742709630587
0.289,1980.0,9.52256140107284
0.8170000000000001,676.0,1.4530458652750924
0.806,2410.0,6.184854150227973
0.857,524.0,1.0924737591568843
0.51,1889.0,6.692180266998651
0.406,1983.0,8.09255019561429
0.40700000000000003,1130.0,4.434865404967833
0.10200000000000001,173.0,1.7605733433488577
0.038,2320.0,15.286308050772094
0.17300000000000001,1114.0,7.0213031282102625
0.993,3420.0,7.099947002200476
0.46,3092.0,11.657233958280285
0.858,1104.0,2.4733616212630047
0.961,2210.0,4.756352445390528
0.758,3422.0,9.35991603501324
0.461,2447.0,9.299980158213817
0.439,2205.0,8.616598212901968
0.20600000000000002,3325.0,16.303901307223878
0.352,1379.0,6.072147011828398
0.362,94.0,0.19994729397389038
0.081,1049.0,8.183794021232297
0.977,1538.0,3.22952895127411
0.506,1892.0,6.738827634368192
0.464,734.0,2.357763350985482
0.523,2462.0,8.693038838897275
0.447,2328.0,9.004452603147099
0.299,2037.0,9.6338496806533
0.961,53.0,0.10901404544376053
0.756,2365.0,6.402457834309063
0.34700000000000003,2929.0,12.57361575031153
0.137,3090.0,16.616897041738838
0.274,3496.0,15.805044971478155
0.001,3541.0,21.065568609548283
0.481,2853.0,10.554258120313225
0.678,1301.0,3.5239093747521713
0.044,3178.0,18.761750686039896
0.615,2614.0,8.321489020158426
0.514,3458.0,12.221239821950563
0.78,3590.0,9.584248799643355
0.914,2804.0,6.410661916128298
0.52,307.0,0.6937508133506497
0.212,1281.0,7.3202346779877425
0.669,648.0,1.5063044446474687
0.248,937.0,5.068684976697319
0.429,2627.0,10.35012187957906
0.114,203.0,1.8968184758577593
0.926,3351.0,7.568846074379606
0.605,170.0,0.3505843553130156
0.289,1167.0,5.762680138963384
0.23800000000000002,2259.0,11.471350351559066
0.191,3266.0,16.33829850427148
0.548,3283.0,11.23026163846293
0.486,3013.0,11.0586098314812
0.363,1244.0,5.343955903035707
0.133,1612.0,10.20873112329258
0.194,1818.0,10.187351225515048
0.91,3443.0,7.928847367175073
0.74,2316.0,6.3706619251241285
0.192,3554.0,17.411897058887295
0.152,267.0,2.0053911527056556
0.377,1793.0,7.622115914648594
0.025,2138.0,14.732621755909717
0.8210000000000001,670.0,1.4366253596899305
0.7020000000000001,3380.0,9.819071703735316
0.497,3444.0,12.391467740109183
0.405,1152.0,4.549161316472602
0.29,568.0,2.6541742958877044
0.20400000000000001,1780.0,9.854886943917721
0.613,2506.0,7.9825765578254915
0.186,3115.0,15.83875952916967
0.093,2215.0,13.747182267322934
0.515,15.0,0.030848564478276462
0.645,1153.0,3.1593613208132947
0.459,2836.0,10.756482484205609
0.534,2226.0,7.732127417212862
0.453,2210.0,8.484145814647198
0.151,1498.0,9.344229549969466
0.552,2828.0,9.66826925612248
0.871,1734.0,4.046024557433728
0.846,1488.0,3.4961114662554724
0.069,3549.0,19.70195866705913
0.363,2095.0,9.054694707024279
0.159,2653.0,14.442615681517925
0.08,3266.0,18.39290074227025
0.03,3294.0,19.504671640437085
0.96,2383.0,5.142423288876995
0.146,2389.0,13.54938549786697
0.639,985.0,2.6172217790633305
0.358,448.0,1.6052287031741572
0.257,509.0,2.601058104458788
0.045,3421.0,19.692972507653533
0.5740000000000001,1169.0,3.521569102848526
0.316,3529.0,15.255771470321184
0.936,2086.0,4.608147511224257
0.277,2571.0,12.185218258016203
0.805,1394.0,3.3676973950271494
0.734,94.0,0.19335806752828422
0.336,2129.0,9.535746557170464
0.864,674.0,1.4265372249909274
0.557,888.0,2.5614928806427333
0.579,1669.0,5.332578338977319
0.89,3290.0,7.756467376870824
0.905,3520.0,8.155006326066273
0.722,3424.0,9.73554678556775
0.073,1560.0,11.03221907697392
0.359,3590.0,14.81416534167711
0.737,1837.0,4.947802443283163
0.263,753.0,3.9129220244456198
0.216,503.0,2.9559191968951954
0.81,2099.0,5.307046673737882
0.161,2892.0,15.38954768061473
0.9560000000000001,178.0,0.3661421083899966
0.721,3166.0,9.012202998830917
0.708,2564.0,7.355655937175679
0.838,2043.0,5.002556777729447
0.024,1662.0,12.500896108589398
0.187,1251.0,7.530330125235258
0.08600000000000001,1421.0,10.08654692949198
0.625,3569.0,11.227581166589362
0.8170000000000001,341.0,0.7036829869599882
0.931,3205.0,7.193235856199793
0.059000000000000004,2967.0,17.612620552750016
0.5760000000000001,3269.0,10.858428213897495
0.446,686.0,2.2428983269524454
0.16,187.0,1.2902069719357139
0.803,2411.0,6.207956537656976
0.534,2875.0,10.024817492384315
0.5670000000000001,2732.0,9.185215139023578
0.372,3170.0,13.11681943385075
0.309,3456.0,15.100676522553858
0.20500000000000002,2635.0,13.582824986987545
0.149,1642.0,10.083588171481765
0.893,2318.0,5.393595341022181
0.8220000000000001,3484.0,8.881338985311691
0.864,2563.0,6.188646166386482
0.707,3520.0,10.166050248404586
0.223,2345.0,12.073148206658459
0.223,1419.0,7.850630576529072
0.643,566.0,1.3054150102456017
0.771,2035.0,5.3482597739079365
0.9580000000000001,2905.0,6.301765755020136
0.055,2678.0,16.494393595148516
0.343,856.0,3.692361904073547
0.898,3374.0,7.881078799018207
0.156,70.0,0.35213784461082226
0.157,2035.0,11.78984865449343
0.099,136.0,1.4239032191294596
0.795,401.0,0.832591737155681
0.5630000000000001,1216.0,3.7521563119575627
0.588,2110.0,6.844311811364219
0.004,234.0,3.9940468719885565
0.9590000000000001,2455.0,5.306911174209897
0.126,1387.0,9.203749491386635
0.11900000000000001,3488.0,18.499982602540015
0.257,3405.0,15.746506457713865
0.456,2292.0,8.767361971476669
0.886,100.0,0.20570056016846602
0.052000000000000005,2572.0,16.103504068369087
0.292,1304.0,6.392873662895294
0.687,2346.0,6.84955482469419
0.978,2340.0,4.942168834161674
0.66,1588.0,4.559532411210927
0.07100000000000001,409.0,4.246697537988484
0.728,3594.0,10.147125088749117
0.78,1298.0,3.170454900907257
0.746,2411.0,6.608068742348458
0.094,588.0,5.1444693294651325
0.427,3123.0,12.193824903652365
0.884,2818.0,6.672866594600803
0.20600000000000002,1927.0,10.49978845771005
0.49,1275.0,4.426716288392378
0.486,1180.0,4.0672809632752625
0.6920000000000001,1166.0,3.0382555392674186
0.075,3197.0,18.219152300223755
0.358,998.0,4.244846087893115
0.8,2321.0,5.980294849670539
0.552,1022.0,3.079277756962059
0.893,1852.0,4.251315826485868
0.47300000000000003,1799.0,6.6727113460689935
0.915,2961.0,6.7685271263953695
0.106,912.0,6.9613552477396095
0.9440000000000001,2871.0,6.334956767876266
0.704,1614.0,4.42108428509771
0.632,12.0,0.024682792827231435
0.89,2653.0,6.227784076694463
0.512,924.0,2.8917223276753665
0.926,1100.0,2.3611773584437197
0.308,3255.0,14.376216050325798
0.07100000000000001,3073.0,17.803806836787842
0.046,1514.0,11.32142417900399
0.148,118.0,0.8011487969527126
0.212,1257.0,7.198686462308788
0.281,2887.0,13.386193219319402
0.98,3215.0,6.787390893064896
0.41500000000000004,6.0,0.012337467132505378
0.6940000000000001,532.0,1.1697198329784089
0.177,2727.0,14.435923965962262
0.98,238.0,0.48955842967219354
0.365,1580.0,6.832480548605678
0.021,2573.0,16.73579985682682
0.383,2742.0,11.369022242744778
0.773,1161.0,2.7969142863311114
0.41000000000000003,808.0,2.9720526811540053
0.449,181.0,0.3945390647371645
0.717,234.0,0.48224810275957003
0.219,488.0,2.83242591397185
0.304,1806.0,8.55753697937446
0.851,36.0,0.0740457378408285
0.28300000000000003,1222.0,6.102481090926529
0.853,1552.0,3.64154491946935
0.053,905.0,7.871016428073484
0.067,3544.0,19.722710803213566
0.616,3184.0,10.142878139108541
0.967,3286.0,7.053700050959653
0.304,2560.0,11.744339901379824
0.256,1620.0,8.350740881461405
0.581,1386.0,4.2834880608629415
0.148,2366.0,13.414500422884952
0.976,3468.0,7.360148789818395
0.715,2006.0,5.594333820243034
0.186,1025.0,6.351879215501635
0.932,462.0,0.9530572583954668
0.558,3519.0,11.87144871711662
0.08,1059.0,8.258161582119822
0.032,242.0,3.51897510337365
0.508,41.0,0.08434052740376743
0.537,1821.0,6.207622706681397
0.269,3054.0,14.222292762780198
0.294,808.0,3.894484408976459
0.378,464.0,1.587596800440791
0.658,309.0,0.6472992080243269
0.9440000000000001,3081.0,6.803654320934951
0.33,3267.0,14.086245993624107
0.489,2904.0,10.640400322541057
0.668,2040.0,6.008215134321911
0.584,645.0,1.6378971554289414
0.28600000000000003,1801.0,8.771763532908263
0.34900000000000003,512.0,1.9598831499739098
0.317,3381.0,14.702700746220113
0.029,1844.0,13.28122174500598
0.901,2070.0,4.74649176255656
0.499,2377.0,8.630338960054955
0.5760000000000001,316.0,0.6861166043344714
0.387,3062.0,12.511648303003263
0.374,2398.0,10.147198917968343
0.865,473.0,0.9809514331910975
0.5650000000000001,132.0,0.2718836452539803
0.742,2311.0,6.341880816543878
0.28200000000000003,323.0,1.3577108686587294
0.621,657.0,1.604731756968924
0.98,558.0,1.1498490533100727
0.81,228.0,0.46911935527878496
0.252,3576.0,16.46110382216671
0.577,2919.0,9.706778807600365
0.532,1728.0,5.895985639184602
0.6910000000000001,1511.0,4.151949834035114
0.665,1808.0,5.264739914990355
0.11900000000000001,327.0,2.876146292160351
0.793,3429.0,9.02712478532032
0.9410000000000001,1549.0,3.358918871103002
0.37,3223.0,13.338666772694003
0.426,2067.0,8.213037276784982
0.537,5.0,0.010279870700830727
0.52,3259.0,11.486850377805215
0.035,525.0,5.7596281459781
0.17500000000000002,2603.0,13.955741169693331
0.667,858.0,2.1353227860807387
0.065,1154.0,9.06231847258159
0.677,1403.0,3.8625256366288205
0.922,2256.0,5.0766332304597634
0.771,911.0,2.100538211633887
0.064,3546.0,19.790080753892845
0.378,891.0,3.5768235218254123
0.163,2074.0,11.864539965530245
0.489,1028.0,3.429243602883665
0.733,2101.0,5.772977977380976
0.018000000000000002,1164.0,10.039697867946117
0.6,1375.0,4.138616948545743
0.3,362.0,1.4705875453267976
0.297,1675.0,8.060366580290124
0.5690000000000001,98.0,0.2016122752756844
0.5670000000000001,1696.0,5.51505082740585
0.417,798.0,2.883730754514338
0.431,2226.0,8.787428231451354
0.461,2067.0,7.844582292087825
0.5720000000000001,3529.0,11.73273190797306
0.151,1619.0,9.938661254175711
0.233,1833.0,9.66147624205476
0.531,3169.0,11.054304254895538
0.899,945.0,2.033223957418825
0.854,135.0,0.2776852648229149
0.405,3436.0,13.602425163742321
0.79,508.0,1.0705445750478808
0.306,2694.0,12.251307972118248
0.9510000000000001,505.0,1.0418772529625864
0.921,1356.0,2.9650137808949273
0.553,2023.0,6.8233653602778785
0.71,1463.0,3.9145664877670803
0.809,2366.0,6.044735752361085
0.756,2615.0,7.123685701944536
0.291,539.0,2.4886003236173315
0.226,1959.0,10.336780914918139
0.106,2775.0,15.914328441025182
0.358,90.0,0.1910158923680337
0.961,3112.0,6.729250741492592
0.227,1021.0,5.773424644535529
0.56,755.0,2.07273244621732
0.512,1286.0,4.322826993188428
0.6,1412.0,4.2716238870770775
0.892,1190.0,2.627861214469331
0.09,783.0,6.463058758965552
0.7000000000000001,1949.0,5.508039001062627
0.45,2871.0,10.99314049989971
0.516,3178.0,11.263310929749656
0.053,3091.0,18.23332346305616
0.894,3461.0,8.12331896246513
0.752,759.0,1.7141706632702187
0.27,797.0,4.077480893290898
0.298,620.0,2.8683967969701882
0.212,3531.0,16.97585395736319
0.439,2687.0,10.45292303595209
0.52,1876.0,6.556260440391859
0.536,770.0,2.205529019064889
0.919,2068.0,4.651280519825363
0.24,572.0,3.127293447755012
0.867,758.0,1.6193958962386912
0.616,1744.0,5.3542947377878525
0.004,3215.0,19.734253227031584
0.387,2671.0,11.045434025567532
0.999,675.0,1.3887004162341587
0.357,327.0,1.0516181471971717
0.302,1017.0,4.877065461779761
0.46,493.0,1.412045701194478
0.619,1693.0,5.156710121510664
0.733,1811.0,4.889626184284913
0.424,2240.0,8.921229519916967
0.439,659.0,2.162106010050314
0.862,1285.0,2.925629022441466
0.761,2208.0,5.9120673607929755
0.232,2394.0,12.139665668294903
0.615,2067.0,6.481778567652949
0.858,1138.0,2.559411598030807
0.6920000000000001,3404.0,9.993779884999926
0.934,2145.0,4.753869357702252
0.004,1458.0,11.890200447482135
0.867,1947.0,4.607023189843964
0.405,3493.0,13.801593626832924
0.325,1292.0,5.959557643499016
0.554,1183.0,3.6757722375146367
0.312,1839.0,8.600336474932032
0.426,812.0,2.890860013387058
0.644,2668.0,8.229558744675739
0.243,806.0,4.420476473548024
0.401,1560.0,6.371582424227695
0.194,477.0,3.027102952626715
0.378,748.0,2.9075798815643754
0.047,610.0,6.122610326033644
0.163,267.0,1.8916940597023686
0.937,1871.0,4.110189178308504
0.715,1593.0,4.302300192338298
0.976,2309.0,4.887469562881332
0.859,1922.0,4.5805809294132125
0.807,3299.0,8.550283874965283
0.8280000000000001,1151.0,2.649265127530613
0.5660000000000001,1058.0,3.1495188794644395
0.392,2434.0,10.063463050554299
0.62,1617.0,4.884580786288931
0.042,1912.0,13.341978879101832
0.406,3026.0,12.122350003250993
0.15,2780.0,15.128278655747213
0.6970000000000001,855.0,2.0651525713016072
0.976,3007.0,6.37926928948993
0.169,3504.0,17.63574447915131
0.23,2090.0,10.858761554540115
0.994,1159.0,2.392986916410582
0.373,1458.0,6.208906393986681
0.2,3002.0,15.151950641430632
0.482,3225.0,11.841853215572048
0.913,1017.0,2.1860977908940757
0.71,801.0,1.885361462626314
0.325,1136.0,5.219067546928192
0.5720000000000001,645.0,1.6640291259125872
0.835,2911.0,7.295544549392147
0.256,328.0,1.5431951809108118
0.085,2269.0,14.139162158461911
0.156,1103.0,7.221756136082451
0.111,377.0,3.374978121122161
0.619,57.0,0.11724089735975635
0.669,1794.0,5.194424075076702
0.397,2340.0,9.632140448340941
0.401,3047.0,12.266160372158541
0.168,1780.0,10.42766419857264
0.514,870.0,2.6718902254917873
0.717,1981.0,5.504519225009193
0.151,1555.0,9.625881925778657
0.591,1863.0,5.947294243994959
0.442,3493.0,13.28587570368776
0.41500000000000004,402.0,1.1873752995394518
0.611,2586.0,8.266267570481451
0.612,654.0,1.6115460644748
0.618,811.0,2.1013862902102405
0.978,805.0,1.6666703230330955
0.764,3221.0,8.751516500309585
0.634,3237.0,10.1136289805396
0.382,1424.0,5.96738959880287
0.0,2702.0,17.715871209395097
0.003,1995.0,14.529637918551613
0.928,1158.0,2.491467799389642
0.145,1605.0,9.970815231528071
0.594,2717.0,8.863254591577931
0.8290000000000001,2123.0,5.265119399782293
0.687,47.0,0.0966769443356273
0.652,161.0,0.33138058643190466
0.75,535.0,1.147073554888157
0.529,3349.0,11.675649055021932
0.247,2098.0,10.637648860452053
0.17500000000000002,1828.0,10.53814635586147
0.46900000000000003,1308.0,4.713290283432962
0.266,2186.0,10.73906654459944
0.065,1104.0,8.786284002989518
0.422,2958.0,11.663590886017932
0.503,1094.0,3.6137468438937725
0.609,1742.0,5.393169852169309
0.47900000000000004,707.0,2.182683148121461
0.988,350.0,0.7200004120857915
0.281,45.0,0.09407715515931918
0.108,2677.0,15.468015594779438
0.6880000000000001,844.0,2.049471053495534
0.32,3167.0,13.865326467819676
0.335,2992.0,12.984797163078321
0.654,2995.0,9.160806161024952
0.11800000000000001,1709.0,10.941253383435297
0.254,3359.0,15.62394622400572
0.96,2536.0,5.478434433617761
0.302,2997.0,13.49275081814438
0.558,3589.0,12.093685180786512
0.631,2245.0,6.959528739555068
0.931,204.0,0.4196198448483779
0.675,1096.0,2.868284743066001
0.778,1162.0,2.7877993725036156
0.864,2949.0,7.153672729071391
0.042,1625.0,11.956008070164962
0.311,327.0,1.232653843505436
0.437,3054.0,11.816288859733065
